V,I,V_in,I_in,I_sps,V_sps
1.6000000000000012,0,1.599956,-5.011649e-09,0.0,-4842369.0
1.6000000000000012,0,1.599957,-5.008049e-09,0.0,-5648453.0
1.6000000000000012,0,1.599956,-5.000702e-09,0.0,-5175618.0
1.6000000000000012,0,1.599958,-4.999245e-09,0.0,-4759052.0
1.6000000000000012,0,1.599956,-4.943498e-09,0.0,-4694117.0
1.6000000000000012,0,1.599957,-5.002846e-09,0.0,-4423972.0
1.7000000000000013,0,1.699942,-5.032248e-09,0.0,-4251636.0
1.7000000000000013,0,1.699941,-5.044883e-09,0.0,-4256073.0
1.7000000000000013,0,1.699941,-5.039751e-09,0.0,-4254798.0
1.7000000000000013,0,1.699941,-5.026578e-09,0.0,-4253124.0
1.7000000000000013,0,1.69994,-5.030261e-09,0.0,-4276548.0
1.7000000000000013,0,1.699942,-5.015631e-09,0.0,-4260834.0
1.7000000000000013,0,1.699939,-5.029337e-09,0.0,-4255077.0
1.7000000000000013,0,1.699941,-5.016779e-09,0.0,-4257718.0
1.7000000000000013,0,1.699941,-5.029107e-09,0.0,-4257094.0
