V,V_in,I_in,I_sps,V_sps
-0.5999999999999984,-0.5999841,-4.196898e-09,0.0,1488282.0
-0.5999999999999984,-0.599983,-4.213669e-09,0.0,1489014.0
-0.5999999999999984,-0.599983,-4.167722e-09,0.0,1489688.0
-0.5999999999999984,-0.5999834,-4.225313e-09,0.0,1489286.0
-0.5999999999999984,-0.5999842,-4.148727e-09,0.0,1492068.0
-0.5999999999999984,-0.5999844,-4.122846e-09,0.0,1490816.0
-0.5999999999999984,-0.5999838,-4.10531e-09,0.0,1487339.0
-0.49999999999999845,-0.5000008,-4.041674e-09,0.0,1229685.0
-0.49999999999999845,-0.5000008,-4.174764e-09,0.0,1231282.0
-0.49999999999999845,-0.5000007,-4.245449e-09,0.0,1228931.0
-0.49999999999999845,-0.5000001,-4.087466e-09,0.0,1228489.0
-0.49999999999999845,-0.5000007,-4.140078e-09,0.0,1230001.0
-0.49999999999999845,-0.5000002,-4.154853e-09,0.0,1228479.0
-0.49999999999999845,-0.500001,-4.17967e-09,0.0,1227775.0
-0.49999999999999845,-0.4999999,-4.138695e-09,0.0,1230521.0
-0.49999999999999845,-0.5000008,-4.118554e-09,0.0,1226687.0
-0.49999999999999845,-0.5000001,-4.163125e-09,0.0,1229155.0
-0.39999999999999847,-0.3999809,-4.11465e-09,0.0,970167.0
-0.39999999999999847,-0.3999811,-4.175838e-09,0.0,973285.0
-0.39999999999999847,-0.399982,-4.170401e-09,0.0,968612.0
-0.39999999999999847,-0.3999816,-4.172087e-09,0.0,969591.0
-0.39999999999999847,-0.3999807,-4.247745e-09,0.0,969673.0
-0.39999999999999847,-0.3999816,-4.121083e-09,0.0,968906.0
-0.39999999999999847,-0.3999807,-4.169556e-09,0.0,968736.0
-0.39999999999999847,-0.3999812,-4.084326e-09,0.0,970015.0
-0.39999999999999847,-0.3999816,-4.141071e-09,0.0,970508.0
-0.39999999999999847,-0.3999811,-4.187398e-09,0.0,968877.0
-0.2999999999999985,-0.2999893,-4.109901e-09,0.0,714969.0
-0.2999999999999985,-0.2999898,-4.12675e-09,0.0,715838.0
-0.2999999999999985,-0.2999907,-4.12223e-09,0.0,716527.0
-0.2999999999999985,-0.29999,-4.172467e-09,0.0,718016.0
-0.2999999999999985,-0.2999896,-4.080185e-09,0.0,717176.0
-0.2999999999999985,-0.2999898,-4.095124e-09,0.0,717260.0
-0.2999999999999985,-0.2999898,-4.13196e-09,0.0,716710.0
-0.2999999999999985,-0.29999,-4.137241e-09,0.0,714989.0
-0.2999999999999985,-0.2999893,-4.186635e-09,0.0,712012.0
-0.2999999999999985,-0.2999891,-4.192605e-09,0.0,716686.0
-0.19999999999999848,-0.1999898,-4.178284e-09,0.0,464027.0
-0.19999999999999848,-0.1999902,-4.107298e-09,0.0,464261.0
