V,I,V_in,I_in,I_sps,V_sps
0,-0.0062000000000000015,-13.39428,-0.006199846,8320679.0,0.0
0,-0.0062000000000000015,-13.39427,-0.006199847,8320694.0,0.0
0,-0.0062000000000000015,-13.39428,-0.006199847,8320595.0,0.0
0,-0.0062000000000000015,-13.39427,-0.006199846,8320546.0,0.0
0,-0.0062000000000000015,-13.39431,-0.006199842,8320588.0,0.0
0,-0.006100000000000001,-13.17964,-0.006099886,8320673.0,0.0
0,-0.006100000000000001,-13.17967,-0.006099893,8320706.0,0.0
0,-0.006100000000000001,-13.1797,-0.00609989,8320642.0,0.0
0,-0.006100000000000001,-13.17972,-0.006099894,8320777.0,0.0
0,-0.006100000000000001,-13.17976,-0.006099893,8320717.0,0.0
0,-0.006100000000000001,-13.17981,-0.006099893,8320590.0,0.0
0,-0.006100000000000001,-13.17986,-0.006099893,8320718.0,0.0
0,-0.006100000000000001,-13.17994,-0.006099894,8320687.0,0.0
0,-0.006100000000000001,-13.18002,-0.006099892,8320595.0,0.0
0,-0.006100000000000001,-13.1801,-0.006099886,8320675.0,0.0
0,-0.006000000000000001,-12.9648,-0.005999766,8320507.0,0.0
0,-0.006000000000000001,-12.96481,-0.005999759,8320742.0,0.0
0,-0.006000000000000001,-12.96483,-0.005999766,8320558.0,0.0
0,-0.006000000000000001,-12.96482,-0.005999761,8320636.0,0.0
0,-0.006000000000000001,-12.96483,-0.005999765,8320693.0,0.0
0,-0.006000000000000001,-12.96484,-0.005999756,8320653.0,0.0
0,-0.006000000000000001,-12.96485,-0.005999761,8320725.0,0.0
0,-0.006000000000000001,-12.96487,-0.005999766,8320668.0,0.0
0,-0.006000000000000001,-12.96489,-0.005999756,8320716.0,0.0
0,-0.006000000000000001,-12.96491,-0.005999762,8320702.0,0.0
0,-0.005900000000000001,-12.75026,-0.005899845,8320538.0,0.0
0,-0.005900000000000001,-12.75025,-0.005899848,8320590.0,0.0
0,-0.005900000000000001,-12.75029,-0.005899841,8320496.0,0.0
0,-0.005900000000000001,-12.75027,-0.005899845,8320636.0,0.0
0,-0.005900000000000001,-12.75029,-0.005899847,8320487.0,0.0
0,-0.005900000000000001,-12.7503,-0.005899838,8320566.0,0.0
0,-0.005900000000000001,-12.75031,-0.005899848,8320513.0,0.0
0,-0.005900000000000001,-12.75034,-0.005899847,8320424.0,0.0
0,-0.005900000000000001,-12.75035,-0.005899847,8320453.0,0.0
0,-0.005900000000000001,-12.75035,-0.005899846,8320464.0,0.0
0,-0.0058000000000000005,-12.53482,-0.005799774,8320631.0,0.0
0,-0.0058000000000000005,-12.53484,-0.005799774,8320557.0,0.0
0,-0.0058000000000000005,-12.53488,-0.005799768,8320572.0,0.0
0,-0.0058000000000000005,-12.53491,-0.005799774,8320602.0,0.0
0,-0.0058000000000000005,-12.53494,-0.005799775,8320690.0,0.0
0,-0.0058000000000000005,-12.53497,-0.005799765,8320594.0,0.0
0,-0.0058000000000000005,-12.53499,-0.005799772,8320643.0,0.0
0,-0.0058000000000000005,-12.535,-0.00579977,8320493.0,0.0
0,-0.0058000000000000005,-12.53502,-0.005799766,8320658.0,0.0
0,-0.0058000000000000005,-12.53504,-0.005799769,8320622.0,0.0
0,-0.0057,-12.31974,-0.005699789,8320565.0,0.0
0,-0.0057,-12.3198,-0.005699792,8320633.0,0.0
0,-0.0057,-12.31982,-0.005699791,8320725.0,0.0
0,-0.0057,-12.31988,-0.005699786,8320737.0,0.0
0,-0.0057,-12.31992,-0.005699785,8320678.0,0.0
0,-0.0057,-12.31993,-0.005699793,8320406.0,0.0
0,-0.0057,-12.31997,-0.005699792,8320588.0,0.0
0,-0.0057,-12.32,-0.00569979,8320702.0,0.0
0,-0.0057,-12.32002,-0.005699792,8320678.0,0.0
0,-0.0057,-12.32005,-0.005699788,8320728.0,0.0
0,-0.0056,-12.10508,-0.005599857,8320645.0,0.0
0,-0.0056,-12.10517,-0.00559986,8320700.0,0.0
0,-0.0056,-12.10526,-0.005599853,8320769.0,0.0
0,-0.0056,-12.10533,-0.00559986,8320833.0,0.0
0,-0.0056,-12.10538,-0.005599858,8320680.0,0.0
0,-0.0056,-12.10541,-0.005599852,8320614.0,0.0
0,-0.0056,-12.10545,-0.005599856,8320645.0,0.0
0,-0.0056,-12.10547,-0.005599858,8320705.0,0.0
0,-0.0056,-12.1055,-0.005599857,8320805.0,0.0
0,-0.0056,-12.10549,-0.00559986,8320708.0,0.0
0,-0.0055,-11.89007,-0.005499794,8320818.0,0.0
0,-0.0055,-11.89012,-0.005499791,8320466.0,0.0
0,-0.0055,-11.89015,-0.005499795,8320713.0,0.0
0,-0.0055,-11.89019,-0.005499794,8320767.0,0.0
0,-0.0055,-11.89023,-0.005499795,8320760.0,0.0
0,-0.0055,-11.89025,-0.005499796,8320643.0,0.0
0,-0.0055,-11.89029,-0.005499793,8320846.0,0.0
0,-0.0055,-11.89031,-0.005499797,8320670.0,0.0
0,-0.0055,-11.89036,-0.005499795,8320641.0,0.0
0,-0.0055,-11.89039,-0.005499796,8320557.0,0.0
0,-0.005399999999999999,-11.67541,-0.00539983,8320867.0,0.0
0,-0.005399999999999999,-11.67549,-0.005399839,8320896.0,0.0
0,-0.005399999999999999,-11.67553,-0.005399838,8320741.0,0.0
0,-0.005399999999999999,-11.67561,-0.005399839,8320888.0,0.0
0,-0.005399999999999999,-11.67565,-0.005399846,8320885.0,0.0
0,-0.005399999999999999,-11.67566,-0.00539984,8320694.0,0.0
0,-0.005399999999999999,-11.67571,-0.00539983,8320812.0,0.0
0,-0.005399999999999999,-11.67573,-0.005399826,8320904.0,0.0
0,-0.005399999999999999,-11.67574,-0.005399832,8320906.0,0.0
0,-0.005399999999999999,-11.67576,-0.005399843,8320937.0,0.0
0,-0.005299999999999999,-11.46013,-0.005299736,8320893.0,0.0
0,-0.005299999999999999,-11.46016,-0.005299738,8320942.0,0.0
0,-0.005299999999999999,-11.46021,-0.005299737,8320982.0,0.0
0,-0.005299999999999999,-11.46024,-0.005299734,8320942.0,0.0
0,-0.005299999999999999,-11.46032,-0.005299736,8320969.0,0.0
0,-0.005299999999999999,-11.4604,-0.005299736,8320899.0,0.0
0,-0.005299999999999999,-11.46048,-0.005299731,8320958.0,0.0
0,-0.005299999999999999,-11.46056,-0.005299734,8321074.0,0.0
0,-0.005299999999999999,-11.46064,-0.00529973,8320880.0,0.0
0,-0.005299999999999999,-11.46074,-0.005299736,8320987.0,0.0
0,-0.005199999999999999,-11.24539,-0.005199831,8321193.0,0.0
0,-0.005199999999999999,-11.24541,-0.005199837,8320861.0,0.0
0,-0.005199999999999999,-11.24546,-0.005199836,8320914.0,0.0
0,-0.005199999999999999,-11.24551,-0.005199836,8320958.0,0.0
0,-0.005199999999999999,-11.24558,-0.005199831,8320944.0,0.0
0,-0.005199999999999999,-11.24561,-0.005199827,8320896.0,0.0
0,-0.005199999999999999,-11.24562,-0.005199833,8320960.0,0.0
0,-0.005199999999999999,-11.24566,-0.005199835,8320815.0,0.0
0,-0.005199999999999999,-11.24568,-0.005199832,8321068.0,0.0
0,-0.005199999999999999,-11.24569,-0.005199836,8320932.0,0.0
0,-0.005099999999999999,-11.03059,-0.005099885,8320865.0,0.0
0,-0.005099999999999999,-11.03064,-0.005099888,8320502.0,0.0
0,-0.005099999999999999,-11.03069,-0.005099893,8321037.0,0.0
0,-0.005099999999999999,-11.03073,-0.005099889,8320982.0,0.0
0,-0.005099999999999999,-11.03076,-0.005099894,8320877.0,0.0
0,-0.005099999999999999,-11.03081,-0.005099893,8320859.0,0.0
0,-0.005099999999999999,-11.03086,-0.005099891,8320911.0,0.0
0,-0.005099999999999999,-11.03092,-0.005099886,8320946.0,0.0
0,-0.005099999999999999,-11.03097,-0.005099892,8320863.0,0.0
0,-0.005099999999999999,-11.03103,-0.005099892,8320992.0,0.0
0,-0.004999999999999998,-10.81529,-0.004999746,8320999.0,0.0
0,-0.004999999999999998,-10.81532,-0.004999746,8321031.0,0.0
